Text,Label
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"Regrettably, your proposal has been denied.",NOT_APPROVED
"We have determined that your proposal does not meet our requirements.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"Your submission does not meet our criteria for approval.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"After analysis, we must reject your application.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"We have determined that your proposal does not meet our requirements.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"Your submission was not approved.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"Regrettably, your proposal has been denied.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"After analysis, we must reject your application.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"After review, we cannot support your proposal.",NOT_APPROVED
"After review, we cannot support your proposal.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"Your submission was not approved.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"We have determined that your proposal does not meet our requirements.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"Regrettably, your proposal has been denied.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"After review, we cannot support your proposal.",NOT_APPROVED
"After review, we cannot support your proposal.",NOT_APPROVED
"Your submission does not meet our criteria for approval.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"After analysis, we must reject your application.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"Regrettably, your proposal has been denied.",NOT_APPROVED
"We must inform you that your application has been declined.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"After review, we cannot support your proposal.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"After review, we cannot support your proposal.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"After analysis, we must reject your application.",NOT_APPROVED
"Your request has been considered and rejected.",NOT_APPROVED
"Your request has been considered and reject.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"Your application has been reviewed, and we cannot approve it.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"We are unable to accept your request at this moment.",NOT_APPROVED
"We have determined that your proposal does not meet our requirements.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"Your submission does not meet our criteria for approval.",NOT_APPROVED
"We appreciate your effort, but we must decline your request.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"Unfortunately, we cannot approve your request at this time.",NOT_APPROVED
"We regret to inform you that your request has been rejected.",NOT_APPROVED
"We regret to inform you that your request has been reject.",NOT_APPROVED
"Your submission does not meet our criteria for approval.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"After careful consideration, we cannot move forward with your proposal.",NOT_APPROVED
"Unfortunately, we have decided not to proceed with your request.",NOT_APPROVED
"We are unable to grant your request for approval.",NOT_APPROVED
"We have determined that your proposal does not meet our requirements.",NOT_APPROVED
"We have determined that your proposal does not meet our requirements.",NOT_APPROVED
"Your submission has been carefully reviewed but does not qualify.",NOT_APPROVED
"We regret to decline your request due to internal policies.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
"After analysis, we must reject your application.",NOT_APPROVED
"Unfortunately, your request does not align with our objectives.",NOT_APPROVED
"After review, we cannot approve your application.",NOT_APPROVED
